idgruplac,verificado,tipo,nombre,lugar,revista,issn,fecha,volumen,fasciculo,paginas,doi,autores
00000000008160,True,Publicado en revista especializada,Plataforma para servicios de facturación y pago en ambientes ubícuos,Colombia,Ingenieria y Universidad,0123-2126,2009,13,1,157 - 175,,"OSCAR MAURICIO CAICEDO RENDON, ZEIDA MARIA SOLARTE, MILTON AUSECHA PENAGOS, JAVIER IMBUS GUZMAN, ZEIDA MARIA SOLARTE ASTAIZA"
00000000008160,True,Publicado en revista especializada,Behavioral matchmaking for service retrieval: Application to conversation protocols,Alemania,Information Systems,0306-4379,2008,33,7-8,681 - 698,,"JUAN CARLOS CORRALES MUNOZ, MOKRANE BOUZEGHOUB, DANIELA GRIGORI"
00000000008160,True,Publicado en revista especializada,Social Network of PESCA (Open Source Platform for eHealth),Países Bajos,Studies in Health Technology and Informatics,0926-9630,2008,137,N/A,340 - 345,,"CARLOS SANCHEZ BOCANEGRA, MIGUEL ROMERO, DIEGO MAURICIO LOPEZ GUTIERREZ, JULIO LORCA, SERGIO RUIZ, FRANCISCO ALCAZAR, CARMEN MERCADO"
00000000008160,True,Publicado en revista especializada,Sistema para Gestión de Información Epidemiológica en Entornos de Conectividad Limitada,Colombia,Revista De La Sociedad Española De Informática Y Salud,1698-7969,2008,4,15,1 - 9,,"JORGE FIGUEROA, DIEGO MAURICIO LOPEZ GUTIERREZ"
00000000008160,True,Publicado en revista especializada,Sección de eSalud en Código Abierto: Puesta en marcha en el contexto de FeSalud,España,Revista De La Sociedad Española De Informática Y Salud,1698-7969,2008,4,13,1 - 9,,"JULIO LORCA, MIGUEL ROMERO, CARMEN MERCADO, SERGIO RUIZ, PEDRO GARCIA FORTEA, FRANCISCO ALCAZAR, CARLOS SANCHEZ BOCANEGRA, DIEGO MAURICIO LOPEZ GUTIERREZ"
00000000008160,True,Publicado en revista especializada,Exploring Touching Learning Enviroments,Estados Unidos,IFIP International Federation for Information Processing,1571-5736,2008,281,N/A,93 - 96,,"GUSTAVO ADOLFO RAMIREZ GONZALEZ, MARIO MUNOZ ORGANERO, CARLOS DELGADO KLOOS"
00000000008160,True,Publicado en revista especializada,Enhanced Semantic Interpretability by HealthCare Standards Profiling,Países Bajos,Studies in Health Technology and Informatics,0926-9630,2008,136,N/A,735 - 740,,"DIEGO MAURICIO LOPEZ GUTIERREZ, BERND BLOBEL"
00000000008160,True,Publicado en revista especializada,Propuesta de arquitectura para facturación y pago por proximidad de servicios ubicuos en el contexto colombiano,Colombia,Sistemas &amp; Telemática,1692-5238,2008,6,11,165 - 184,,"JAVIER IMBUS GUZMAN, ZEIDA MARIA SOLARTE, OSCAR MAURICIO CAICEDO RENDON, MILTON AUSECHA PENAGOS"
00000000008160,True,Publicado en revista especializada,Descubrimiento e interacción de servicios móviles ubicuos utilizando Bluetooth y WiFi,Colombia,Sistemas &amp; Telemática,1692-5238,2008,6,11,55 - 73,,"FRANCISCO ORLANDO MARTINEZ PABON, RICARDO FAJARDO, VICTOR MIRAMA, OSCAR MAURICIO CAICEDO RENDON"
00000000008160,True,Publicado en revista especializada,Arquitectura para la interconectividad de la tecnología Bluetooth con redes IP cableadas para transporte de voz,Colombia,Sistemas &amp; Telemática,1692-5238,2008,6,11,137 - 163,,"FRANCISCO ORLANDO MARTINEZ PABON, D REINOSO, J GUZMAN, OSCAR MAURICIO CAICEDO RENDON, JAVIER ALEXANDER HURTADO"
00000000008160,True,Publicado en revista especializada,IOT early possibilities in learning scenarios,Suiza,Lecture Notes in Computer Science,0302-9743,2008,4952/2008,N/A,AP86 - AP90,,"GUSTAVO ADOLFO RAMIREZ GONZALEZ, MARIO MUNOZ ORGANERO, CARLOS DELGADO KLOOS"
00000000008160,True,Publicado en revista especializada,B-leaning para capacitación de profesores en Alfabetización Digital: un aestrategia para el mejoramiento de la inclusión en el Resguardo Indígena de Guambía,Colombia,Avances En Sistemas E Informática,1657-7663,2007,4,3,59 - 68,,"MARIO FERNANDO SOLARTE SARASTY, LILIA TRIVINO, FRANCO URBANO"
00000000008160,True,Publicado en revista especializada,Apropiación de Prácticas de Inteligencia Competitiva para la Articulación al Mercado de Redes de Agroempresas Rurales de Pequeña Escala,Colombia,Cuadernos De Administración,0120-4645,2007,1,1,117 - 126,,"ADOLFO PLAZAS TENORIO, SANDRA PATRICIA REBOLLEDO ACOSTA, HEYDY BELSY PABON ORTIZ"
00000000008160,True,Publicado en revista especializada,Un Modelo de Referencia para el Análisis y Diseño de Sistemas de Información para Vigilancia en Salud Pública,Colombia,Sistemas &amp; Telemática,1692-5238,2007,5,10,29 - 47,,DIEGO MAURICIO LOPEZ GUTIERREZ
00000000008160,True,Publicado en revista especializada,Seguridad basada en parámetros SIM para entornos de comercio electrónico móvil,Colombia,Ingenieria e Investigacion,0120-5609,2007,27,2,56 - 64,,"FRANCISCO ORLANDO MARTINEZ PABON, JAIME CAICEDO, RODRIGO HERNANDEZ, OSCAR MAURICIO CAICEDO RENDON, JAVIER ALEXANDER HURTADO"
00000000008160,True,Publicado en revista especializada,Sincronización y distribución de tareas para workflows distribuidos en sistemas móviles de información,Colombia,Tecnura,0123-921X,2007,21,N/A,93 - 102,,"CRISTHIAN NICOLAS FIGUEROA MARTINEZ, JUAN CARLOS CORRALES, ANDRES GUERRERO, JOSE ARMANDO ORDONEZ, MAURICIO MACA"
00000000008160,True,Publicado en revista especializada,Connecting Public Health and Clinical Information Systems by Using a Standardized Methodology,Países Bajos,Studies in Health Technology and Informatics,0926-9630,2007,129,1,132 - 136,,"DIEGO MAURICIO LOPEZ GUTIERREZ, BERND BLOBEL"
00000000008160,True,Publicado en revista especializada,Evaluando objetos de aprendizaje: un caso práctico en la enseñanza de la electrónica,Colombia,Avances En Sistemas E Informática,1657-7663,2007,4,1,137 - 144,,"LIBARDO PANTOJA, ULISES HERNANDEZ, MARIO FERNANDO SOLARTE SARASTY, GUEFRY AGREDO, GABRIEL VASQUEZ, CESAR COLLAZOS"
00000000008160,True,Publicado en revista especializada,Plataforma de Acceso Universal a Mensajería Instantánea Móvil,Brasil,IEEE Latin America Transactions,1548-0992,2007,5,3,193 - 202,10.1109/TLA.2007.4378504,"OSCAR MAURICIO CAICEDO RENDON, FRANCISCO ORLANDO MARTINEZ, DARIO CAICEDO, EDWIN FIGUEROA, JAVIER ALEXANDER HURTADO, FRANCISCO ORLANDO MARTINEZ PABON"
00000000008160,True,Publicado en revista especializada,Distribución de Procesos de Negocios en Sistemas Móviles de Información Basada en un Algoritmo de Colonia de Hormigas - Business Process Distribution in Mobile Information Systems Based in an Ant Colony Algorithm,Colombia,Avances En Sistemas E Informática,1657-7663,2007,4,1,67 - 72,,"JUAN CARLOS CORRALES MUNOZ, JOSE ARMANDO ORDONEZ, CRISTHIAN FIGUEROA, ANDRES GUERRERO, MAURICIO MACA"
00000000008160,True,Publicado en revista especializada,Grupo de Ingeniería Telemática: 30 Años,Colombia,Revista Pulsos,0124-4736,2007,9,N/A,22 - 26,,ALVARO RENDON GALLON
00000000008160,True,Publicado en revista especializada,Implementación de un prototipo de laboratorio virtual para .LRN,Colombia,Revista Pulsos,0124-4736,2007,1,9,56 - 62,,"MARIO FERNANDO SOLARTE SARASTY, EDIVER CAICEDO, ALVARO CORTES"
00000000008160,True,Publicado en revista especializada,Un sistema de vigilancia en salud pública para alertas tempranas,Colombia,Sistemas &amp; Telemática,1692-5238,2007,5,10,57 - 72,,DIEGO MAURICIO LOPEZ GUTIERREZ
00000000008160,True,Publicado en revista especializada,Semantic Interoperability between Clinical and Public Health Information Systems for Improving Public Health Services,Países Bajos,Studies in Health Technology and Informatics,0926-9630,2007,127,N/A,256 - 267,,"DIEGO MAURICIO LOPEZ GUTIERREZ, BERND BLOBEL"
00000000008160,True,Publicado en revista especializada,Plataforma para el acceso a servicios desde dispositivos móviles utilizando parámetros de autenticación basados en SIM Card,Colombia,Revista De Ingeniería,0121-4993,2007,26,N/A,29 - 38,,"OSCAR MAURICIO CAICEDO RENDON, FRANCISCO ORLANDO MARTINEZ, JAVIER ALEXANDER HURTADO, JAIME CAICEDO, RODRIGO HERNANDEZ"
00000000008160,True,Publicado en revista especializada,JXME: Una plataforma robusta para el desarrollo de aplicaciones P2P en dispositivos móviles,Colombia,Ingeniería &amp; Desarrollo,0122-3461,2006,N/A,N/A,1 - 18,,"FRANCISCO ORLANDO MARTINEZ PABON, OSCAR MAURICIO CAICEDO RENDON, RICARDO CAMACHO, LUIS ERNESTO GARCIA, JAVIER ALEXANDER HURTADO"
00000000008160,True,Publicado en revista especializada,Primer Foro Iberoamericano de Telemedicina Rural. Compartiendo Experiencias y Planteando Nuevos Desafíos,España,Revista De La Sociedad Española De Informática Y Salud,1698-7969,2006,2,6,1 - 10,,"DIEGO MAURICIO LOPEZ GUTIERREZ, ANDRES MARTINEZ, DAVID CHAVEZ"
00000000008160,False,Publicado en revista especializada,Capacitación de Agentes Rurales de Salud en el uso de las Tecnologías de la Información y las Comunicaciones,Perú,Memorias del I Foro Iberoamericano de Telemedicina Rural,1818-728X,2006,1,N/A,71 - 79,,"ALVARO RENDON GALLON, MARIA FERNANDA DULCEY"
00000000008160,True,Publicado en revista especializada,Formal Design of Electronic Public Health Records,Países Bajos,Studies in Health Technology and Informatics,0926-9630,2006,121,N/A,337 - 348,,"DIEGO MAURICIO LOPEZ GUTIERREZ, BERND BLOBEL"
00000000008160,True,Publicado en revista especializada,BPEL Processes Matchmaking for Service Discovery,Francia,Lecture Notes in Computer Science,0302-9743,2006,4275,,237 - 254,,"JUAN CARLOS CORRALES MUNOZ, DANIELA GRIGORI, MOKRANE BOUZEGHOUB"
00000000008160,True,Publicado en revista especializada,Web Based Intelligent Medical Tutoring Systems,Países Bajos,Technology and Health Care,0928-7329,2005,13,5,394 - 395,,"CAROLINA GONZALEZ, JUAN CARLOS BURGUILLO, JUAN CARLOS VIDAL, MARTIN LLAMAS NISTAL, DIEGO MAURICIO LOPEZ GUTIERREZ"
00000000008160,True,Publicado en revista especializada,XML as a technology to support the Information Management in Public Health Administrations,Países Bajos,Technology and Health Care,0928-7329,2005,13,5,417 - 419,,"DIEGO MAURICIO LOPEZ GUTIERREZ, ALVARO RENDON GALLON, JORGE FIGUEROA, MARTIN LLAMAS NISTAL, MANUEL J FERNANDEZ"
00000000008160,True,Publicado en revista especializada,Improving Epidemiologic Surveillance and Health Promoter Training in Rural Latin America through ICT,Estados Unidos,Telemedicine Journal and e-Health,1530-5627,2005,11,4,468 - 476,,"DIEGO MAURICIO LOPEZ GUTIERREZ, ALVARO RENDON GALLON, ANDRES MARTINEZ, JOAQUIN SEOANE, IGNACIO FERNANDEZ, ALBERTO SAEZ, RICHARD SHOEMAKER"
00000000008160,True,Publicado en revista especializada,Asset Recovery and Incorporation into Product Lines,Estados Unidos,"Proceedings - Working Conference on Reverse Engineering, WCRE",1095-1350,2005,12,,120 - 131,10.1109/WCRE.2005.8,"JOSE LUIS ARCINIEGAS HERRERA, CLAUDIO RIVA, FERNANDO USERO, MARTIN PINZGER, ISABEL JOHN, JENS KNODEL"
00000000008160,True,Publicado en revista especializada,A Meta-model for Requirements Engineering in System Family Context for Software Process Improvement Using CMMI,Alemania,Lecture Notes in Computer Science,0302-9743,2005,3547,,173 - 188,,"RODRIGO ALBERTO CERON MARTINEZ, JUAN C DUENAS, RAFAEL CAPILLA, ENRIQUE SERRANO"
00000000008160,True,Publicado en revista especializada,Ceres - centros regionales de educación superior: telecentros para una educación pertinente y de calidad,Colombia,Telecomunicaciones &amp; Sociedad,1794-7197,2005,3,,31 - 37,,"GUSTAVO ADOLFO RAMIREZ GONZALEZ, NATALIA CAROLINA MAYA ORTIZ, MARIA EUGENIA VILLAMARIN"
00000000008160,True,Publicado en revista especializada,Improving Epidemiologic Surveillance and Health Promoter Training in Rural Latin America through Information and Communication Technologies,Estados Unidos,Telemedicine Journal and e-Health,1530-5627,2005,11,4,468 - 476,,"ANDRES MARTINEZ FERNANDEZ, DIEGO MAURICIO LOPEZ GUTIERREZ, ALBERTO SAEZ, JOAQUIN SEOANE, ALVARO RENDON GALLON, RICHARD SHOEMAKER, IGNACIO FERNANDEZ"
00000000008160,True,Publicado en revista especializada,"Rural Telemedicine Infrastructure and Services in the Department of Cauca, Colombia",Estados Unidos,Telemedicine Journal and e-Health,1530-5627,2005,11,4,451 - 459,,"ALVARO RENDON GALLON, JAVIER SIMO, DIEGO MAURICIO LOPEZ GUTIERREZ, RICHARD SHOEMAKER, MARIA FERNANDA DULCEY, ANDRES MARTINEZ FERNANDEZ, JOAQUIN SEOANE, VALENTIN VILLARROEL"
00000000008160,True,Corto (Resumen),Reflexiones sobre la conformación de equipos multidisplinarios de trabajo para la ejecución de proyectos de e-learning,Colombia,"Itinerantes Revista Del Area De Pedagogia, Currículo Y Didáctica Del Doctorado En Educación De Rudecolombia",1657-7124,2004,2,N/A,100 - 101,,"ALVARO RENDON GALLON, MARIO FERNANDO SOLARTE SARASTY"
00000000008160,True,Publicado en revista especializada,Model driven testing in Product Family Context,Países Bajos,Model Driven Architecture With Emphasis On Industrial Applications,1381-3625,2004,1,,91 - 96,,"JUAN CARLOS DUENAS LOPEZ, JULIO MELLADO, RODRIGO ALBERTO CERON MARTINEZ, JOSE LUIS ARCINIEGAS HERRERA, JOSE LUIS RUIZ, RAFAEL CAPILLA"
00000000008160,True,Publicado en revista especializada,Architectural Modelling in Product Family Context,Inglaterra,Lecture Notes in Computer Science,0302-9743,2004,3047,,25 - 42,10.1007/978-3-540-24769-2_3,"JOSE LUIS ARCINIEGAS HERRERA, RAFAEL CAPILLA, RODRIGO ALBERTO CERON MARTINEZ, JESUS BERMEJO, JOSE LUIS RUIZ, JUAN CARLOS DUENAS LOPEZ"
00000000008160,True,Publicado en revista especializada,Web-based programming assignments with real-time marks and recommendations,Austria,Web Based Education,1482-7905,2004,1,,283 - 288,,"JOSE LUIS RUIZ, JUAN CARLOS DUENAS LOPEZ, TOMAS DE MIGUEL, JOSE LUIS ARCINIEGAS HERRERA, RODRIGO ALBERTO CERON MARTINEZ"
00000000008160,True,Publicado en revista especializada,A case study of performance analysis for real-time systems.,Austria,Proceedings of the IASTED International Multi-Conference on Applied Informatics,1027-2666,2004,22,,59 - 64,,"JOSE LUIS ARCINIEGAS HERRERA, RODRIGO ALBERTO CERON MARTINEZ, JOSE LUIS RUIZ, JUAN CARLOS DUENAS, VICTOR MARTINEZ"
00000000008160,True,Publicado en revista especializada,"AGENDA DE COMPETITIVIDAD REGIONAL"" CAUCA COMPITE""",Colombia,Carta Administrativa,1794-0788,2004,1,1,7 - 13,,"ADOLFO PLAZAS TENORIO, MARTHA NYDIA OJEDA BAOS"
00000000008160,True,Publicado en revista especializada,A Framework for Resolution of Deployment Dependencies in Java-Enabled Service Gateways,Alemania,Lecture Notes in Computer Science,0302-9743,2004,2952,,1 - 11,,"JOSE L RUIZ, JOSE LUIS ARCINIEGAS, RODRIGO ALBERTO CERON MARTINEZ, JESUS BERMEJO, JUAN C DUENAS"
00000000008160,True,Publicado en revista especializada,Architectural Modelling in Product Family Context,Alemania,Lecture Notes in Computer Science,0302-9743,2004,3047,,25 - 42,,"RODRIGO ALBERTO CERON MARTINEZ, JUAN C DUENAS, RAFAEL CAPILLA, JOSE L RUIZ, JESUS BERMEJO, JOSE LUIS ARCINIEGAS, JOSE LUIS ARCINIEGAS HERRERA"
00000000008160,False,Corto (Resumen),Reflexiones sobre la conformación de equipos multidisplinarios de trabajo para la ejecución de proyectos de e-learning,Colombia,"Itinerantes Revista Del Area De Pedagogia, Currículo Y Didáctica Del Doctorado En Educación De Rudecolombia",1657-7124,2004,,2,100 - 101,,"ALVARO RENDON GALLON, MARIO FERNANDO SOLARTE SARASTY"
00000000008160,True,Publicado en revista especializada,AMIR-ST: Propuesta de una Aproximación Metodológica para la Ingeniería de Requisitos de Sistemas Telemáticos,Colombia,Revista Colombiana De Computación,1657-2831,2004,Vol. 5,N° 2,84 - 104,,MARIO FERNANDO SOLARTE SARASTY
00000000008160,True,Publicado en revista especializada,Gestión de Integración e Interoperabilidad de Servicios de Información,Colombia,Rct On Line,1692-1585,2003,10,,1 - 10,,"ALVARO RENDON GALLON, JOSE FERNAN MARTINEZ, JUAN CARLOS CORRALES MUNOZ"
00000000008160,True,Publicado en revista especializada,EHAS: Una Plataforma Integral para la Prestación de Tele-servicios a Comunidades Rurales,Colombia,Rct On Line,1692-1585,2003,10,,1 - 10,,"DIEGO MAURICIO LOPEZ GUTIERREZ, MARIA FERNANDA DULCEY, ALVARO RENDON GALLON, ALDEMAR HOLGUIN ROJAS, RICHARD SHOEMAKER, FRANCISCO LUIS MANUEL BOHORQUEZ MUNOZ"
00000000008160,False,Publicado en revista especializada,Tecnología móvil: Una potente alternativa en la recolección de datos,Colombia,Enlace Informático,1692-374X,2003,N/A,N/A,N/A - N/A,,"FRANCISCO ORLANDO MARTINEZ PABON, FRANCO ARTURO URBANO ORDONEZ"
00000000008160,True,Publicado en revista especializada,EHAS: Una Plataforma Integral para la Prestación de Tele-servicios a Comunidades Rurales,Colombia,Rct On Line,1692-1585,2003,10,N/A,1 - 6,,"DIEGO MAURICIO LOPEZ GUTIERREZ, ALVARO RENDON GALLON, ALDEMAR HOLGUIN ROJAS, MARIA FERNANDA DULCEY, FRANCISCO BOHORQUEZ, RICHARD SHOEMAKER"
00000000008160,True,Publicado en revista especializada,Framework for resolution of deployment dependencies in Java-enabled service gateways,Luxemburgo,Lecture Notes in Computer Science,0302-9743,2003,2952,,1 - 11,10.1007/978-3-540-24639-8_1,"JOSE LUIS ARCINIEGAS HERRERA, RODRIGO ALBERTO CERON MARTINEZ, JESUS BERMEJO, JOSE LUIS RUIZ, JUAN CARLOS DUENAS LOPEZ"
00000000008160,True,Publicado en revista especializada,ECG a través de PC,Colombia,Enlace Informático,1692-374X,2002,N/A,N/A,N/A - N/A,,"FRANCISCO ORLANDO MARTINEZ PABON, FRANCO ARTURO URBANO ORDONEZ, LINA MARIA CASTILLO PAREDES"
00000000008160,True,Publicado en revista especializada,Método de Evaluación Arquitectónica para Sistemas de Tiempo Real,España,Novática,0211-2124,2002,160,,58 - 62,,"JOSE LUIS ARCINIEGAS HERRERA, JUAN CARLOS DUENAS LOPEZ"
00000000008160,True,Publicado en revista especializada,Metodologia Para Incorporar MYPIMES al Comercio Electronico,Colombia,Revista Colombia De Telecomunicaciones (Rct),0122-7416,2001,8,25,28 - 31,,"FRANCISCO GALLO, WHITMAN DAZA, MARIO FERNANDO SOLARTE SARASTY"
00000000008160,True,Publicado en revista especializada,Sistema de Información del Departamento de Conmutación (Telemática),Colombia,Revista Pulsos,0124-4736,2001,1,,10 - 12,,"DIEGO MAURICIO LOPEZ GUTIERREZ, JUAN CARLOS CORRALES MUNOZ"
00000000008160,True,Publicado en revista especializada,RedPacíficoCyT: Una propuesta de Articulación Interregional,Colombia,Colombia Ciencia Y Tecnología,0120-5595,2001,19,2,31 - 40,,"ADOLFO PLAZAS TENORIO, ANDRES JOSE CASTRILLON MUNOZ, GUILLERMO SANTACRUZ RUIZ, LUIS CARLOS ARBOLEDA APARICIO"
00000000008160,True,Publicado en revista especializada,SMART - Sistema Modular para Aplicaciones en RI y Telemática,Colombia,Revista Colombia De Telecomunicaciones (Rct),0122-7416,2000,7,21,36 - 43,,"GIOVANNY ARTEAGA CORDOBA, ALVARO RENDON GALLON, DIEGO ANDRES ACOSTA ORTIZ, JOSE DIEGO DE LA CRUZ GARCIA"
00000000008160,True,Publicado en revista especializada,SMART - Sistema Modular para Aplicaciones en RI y Telemática,Colombia,Revista Colombia De Telecomunicaciones (Rct),0122-7416,2000,7,21,36 - 43,,"GIOVANNY ARTEAGA CORDOBA, DIEGO ANDRES ACOSTA ORTIZ, JOSE DIEGO DE LA CRUZ GARCIA, ALVARO RENDON GALLON"
00000000008160,True,Publicado en revista especializada,A first assessment of development processes with respect to product lines and component based development,Alemania,Lecture Notes in Computer Science,0302-9743,2000,1951,,158 - 167,,"RODRIGO ALBERTO CERON MARTINEZ, JUAN C DUENAS, JUAN A DE LA PUENTE"
00000000008160,True,Publicado en revista especializada,El M.R.D.P.: Modelo de Referencia para el Desarrollo de Sistemas Telemáticos,Colombia,Pulsos Fiet,0121-0718,1999,7,,12 - 18,,"JOSE LUIS ARCINIEGAS HERRERA, CARLOS ENRIQUE SERRANO CASTANO"
00000000008160,False,Publicado en revista especializada,RDSIBA y Redes Inteligentes: Hacia una Integración de Servicios y Tecnologías de Telecomunicaciones,Colombia,Revista Pulsos,0124-4736,1999,0,,49 - 56,,GIOVANNY ARTEAGA CORDOBA
00000000008160,True,Publicado en revista especializada,El M.R.D.P.: Modelo de Referencia para el Desarrollo de Sistemas Telemáticos,Colombia,Pulsos Fiet,0121-0718,1999,7,,12 - 18,,"CARLOS ENRIQUE SERRANO CASTANO, JOSE LUIS ARCINIEGAS HERRERA"
00000000008160,False,Publicado en revista especializada,Gestión Basada en la Web y CORBA de la Red de Datos de la Universidad del Cauca,Colombia,Revista Pulsos,0124-4736,1999,,0,36 - 43,,"ALVARO RENDON GALLON, JAIRO ANDRES DIAZ SOLARTE"
00000000008160,True,Publicado en revista especializada,Portabilidad del Número Local -LPN,Colombia,Revista Colombia De Telecomunicaciones (Rct),0122-7416,1998,5,15,31 - 34,,"RAFAEL RENGIFO PRADO, IVAN SANCHEZ MEDINA"
00000000008160,True,Publicado en revista especializada,Sistemas de Transporte Inteligente: Avances y Perspectivas,Colombia,Innovación Y Ciencia,0121-5140,1997,7,3,54 - 60,,"ADOLFO PLAZAS TENORIO, CARLOS ARTURO LEON ROA"
00000000008160,False,Publicado en revista especializada,Calidad en el desarrollo de software mediante prototipado heterogéneo,España,Novática,0211-2124,1997,,125,35 - 40,,"ALVARO RENDON GALLON, JUAN CARLOS DUENAS LOPEZ, MIGUEL ANGEL DE MIGUEL"
00000000008160,True,Publicado en revista especializada,Redes Inteligentes. Visión de la Universidad del Cauca,Colombia,Revista Cintel / Centro De Investigación De Las Telecomunicaciones - Cintel,0121-9685,1996,"3, No.",7,20 - 27,,"RAFAEL RENGIFO PRADO, IVAN SANCHEZ MEDINA"
00000000008160,False,Publicado en revista especializada,Redes Inteligentes. Metodología General,Colombia,Gestión y Telecomunicaciones,0,1995,4,,47 - 48,,"RAFAEL RENGIFO PRADO, IVAN SANCHEZ MEDINA"
00000000008160,False,Publicado en revista especializada,Concentrador Telefónico Digital: ¿El gran salto?,Colombia,Pulsos Fiet,0121-0718,1991,,6,23 - 28,,ALVARO RENDON GALLON
00000000008160,False,Publicado en revista especializada,El Papel de la Relación Universidad-Industria en el campo de la Telefonía Privada,Colombia,Pulsos Fiet,0121-0718,1989,,5,12 - 16,,ALVARO RENDON GALLON
00000000008160,False,Publicado en revista especializada,Cómo Trasladar a un PC el Desarrollo de Sistemas Basados en Microprocesadores de 8 bits,Colombia,Pulsos Fiet,0121-0718,1988,,4,34 - 39,,ALVARO RENDON GALLON
00000000008160,False,Revisión (Survey),Presentación de la Sección Especial sobre el Proyecto Concentrador Telefónico Digital,Colombia,Pulsos Fiet,0121-0718,1988,,3,14 - 17,,"ADOLFO PLAZAS TENORIO, RAFAEL RENGIFO PRADO, ALVARO RENDON GALLON"
00000000008160,False,Publicado en revista especializada,El Concentrador Telefónico Digital: Un paso adelante en el desarrollo de sistemas telefónicos colombianos,Colombia,Pulsos Fiet,0121-0718,1987,,2,16 - 27,,"ADOLFO PLAZAS TENORIO, ALVARO RENDON GALLON"
00000000008160,False,Publicado en revista especializada,"Y la Tesis, ¿para qué?",Colombia,Pulsos Fiet,0121-0718,1986,,1,16 - 18,,ALVARO RENDON GALLON
