idcvlac,nombre,fecha
0001632197,"Mejor Alumno Integral,Colegio Parroquial San Juan Baustista de la Salle",2007
0001632197,"Mejor trabajo en la modalidad de Póster Junior, Eje Temático de Anatomía Funcional, por el estudio Cambios macro- y microscópicos del corazón en el envejecimiento-XII Congreso Colombiano de Morfología,SOCIEDAD COLOMBIANA DE MORFOLOGIA",2016
0001632197,"Por su destacada participación en los procesos de investigación que permiten el crecimiento académico y científico para la región. Facultad Ciencias de la Salud. Vicerrectoría de Investigaciones, Universidad del Cauca. ,UNIVERSIDAD DEL CAUCA",2017
0001632197,"Por su labor investigativa y de proyección social, destacándose por su responsabilidad y sentido de pertenencia en la ejecución del proyecto de investigación ¿Perfil epidemiológico y descripción clínica de la infestación por piojos de la cabeza en niños¿,Hogar Infantil Pequeñines",2017
0001632197,"Por su destacada participación en el desarrollo de Aportes Estudiantiles y Revisiones Documentales que permiten el crecimiento académico de nuestro país,UNIVERSIDAD NACIONAL DE COLOMBIA",2015
0001632197,"Moción de felicitación por su compromiso con el progreso, desarrollo de la Universidad del Cauca y por su responsabilidad en la participación en eventos Nacionales e Internacionales,Consejo de Facultad, Facultad Ciencias de la Salud, Universidad del Cauca",2018
0001632197,"Moción de felicitación,Consejo de Facultad, Facultad Ciencias de la Salud, Universidad del Cauca",2018
0001632197,"Mejor Mecánico,Colegio Parroquial San Juan Baustista de la Salle",2007
0001632197,"Certificado de trabajo comunitario: socialización del trabajo de investigación ¿Prevalencia, manifestaciones clínicas y variables asociadas a la pediculosis capitis en preescolares de un área de bajos ingresos de Popayán, Colombia¿ ,Hogar Infantil Pequeñines",2018
0001632197,"Moción de felicitación por logros en investigación. Facultad Ciencias de la Salud,UNIVERSIDAD DEL CAUCA",2021
0000694061,"Premio Nacional Ministerio de cultura- Ministerio de Comunicaciones para el Fomento de la Cultura Digital. ,UNIVERSIDAD DEL CAUCA",2009
0000694061,"PROPOSICION NUMERO 099 DE 2006,UNIVERSIDAD DEL CAUCA",2006
0000694061,"MIEMBRO DE NUMERO,ACADEMIA DE HISTORIA DEL CAUCA",2006
0000694061,"MATILDE POMBO DE ARBOLEDA Y SU TIEMPO,ACADEMIA DE HISTORIA DEL CAUCA",2010
0000694061,"EL BOTON CONMEMORATIVO FRANCISCO JOSE DE CALDAS,Departamento del Cauca",2010
0000694061,"RECONOCE Y EXALTA,UNIVERSIDAD DEL CAUCA",2010
0000694061,"MIEMBRO DE NUMERO,ASOCIACIÓN IBEROAMERICANA DEL FILOSOFIA PRÁCTICA",2012
0000694061,"RECONOCIMIENTO,GLOBAL TALENT UNIVERSITY",2013
0000694061,"RECONOCIMIENTO,UNIVERSIDAD DE BARCELONA",2013
0000694061,"RECONOCIMIENTO,FUNDACION INTEGRAL DE APOYO A LA POBLACION VULNERABLE DEL CAUCA",2013
0000694061,"RECONOCE Y EXALTA,UNIVERSIDAD DEL CAUCA",2013
0000694061,"RECONOCE Y EXALTA,ASOCIACIÓN IBEROAMERICANA DEL FILOSOFIA PRÁCTICA",2013
0000694061,"RECONOCE Y EXALTA-INVESTIGACION SOBRE EDUCACION SUPERIOR,GLOBAL TALENT UNIVERSITY",2013
0000694061,"RECONOCE Y EXALTA-ETNOEDUCACION EN COLOMBIA,GLOBAL TALENT UNIVERSITY",2013
0000694061,"RECONOCIMIENTO,ASOCIACIÓN IBEROAMERICANA DEL FILOSOFIA PRÁCTICA",2013
0000694061,RECONOCE Y EXALTA,2012
0000694061,"RECONOCE Y EXALTA,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS",2012
0000694061,"MENCIÓN MERITORIA,UNIVERSIDAD DEL CAUCA",2016
0000694061,MENCIÓN,1971
0000694061,"TERCER PUESTO,ALIANZA COLOMBO FRANCESA",1973
0000694061,"MENCIÓN,ALIANZA COLOMBO FRANCESA",1971
0000694061,"TERCER PUESTO,Embajada De Argentina En Chile",1992
0000694061,"RECONOCIMIENTO,UNIVERSIDAD DE BARCELONA",2013
0000694061,"MEDALLA AIFP,ASOCIACIÓN IBEROAMERICANA DE FILOSOFÍA PRÁCTICA",2018
0001441361,"EXALUMNA DESTACADA,UNIVERSIDAD CATÓLICA DE MANIZALES",2007
0001441361,"DESARROLLO SOCIAL,COLEGIO NACIONAL DE BACTERIOLOGIA",2015
0001482679,"Media matrícula de honor (pregrado),UNIVERSIDAD DEL CAUCA",2011
0001482679,"Matrícula de honor (pregrado),UNIVERSIDAD DEL CAUCA",2012
0001482679,"Matrícula de honor (pregrado),UNIVERSIDAD DEL CAUCA",2012
0001482679,"Matrícula de honor (pregrado),UNIVERSIDAD DEL CAUCA",2013
0001482679,"Matrícula de honor (pregrado),UNIVERSIDAD DEL CAUCA",2013
0001482679,"Matrícula de honor (pregrado),UNIVERSIDAD DEL CAUCA",2014
0001482679,"Matrícula de honor (pregrado),UNIVERSIDAD DEL CAUCA",2014
0001482679,"Matrícula de honor (pregrado),UNIVERSIDAD DEL CAUCA",2015
0001482679,"Matrícula de honor (pregrado),UNIVERSIDAD DEL CAUCA",2015
0001482679,"Matrícula de honor (pregrado),UNIVERSIDAD DEL CAUCA",2016
0001482679,"Distinción Antorcha Dorada,UNIVERSIDAD DEL CAUCA",2012
0001482679,"Distinción Antorcha Dorada,UNIVERSIDAD DEL CAUCA",2013
0001482679,"Distinción Antorcha Dorada,UNIVERSIDAD DEL CAUCA",2014
0001482679,"Distinción Antorcha Dorada,UNIVERSIDAD DEL CAUCA",2015
0001482679,"Matrícula de honor (pregrado),UNIVERSIDAD DEL CAUCA",2016
0001482679,"Distinción Antorcha Dorada,UNIVERSIDAD DEL CAUCA",2016
0001482679,"Distinción Antorcha Dorada,UNIVERSIDAD DEL CAUCA",2017
0001482679,"Distinción Antorcha Dorada,UNIVERSIDAD DEL CAUCA",2018
0001482679,"Medalla Universidad del Cauca ""Manuel José Mosquera"" Resolución académica 005 de 2018,UNIVERSIDAD DEL CAUCA",2018
0001354030,"TRAYECTORIA INVESTIGATIVA, CALIDAD DE PRODUCCIÓN Y EXCELENCIA CIENTÍFICA  ,UNIVERSIDAD DEL CAUCA",2019
0000327778,"Segundo lugar en Poster científico- III Congreso de Medicina Interna,Asociación Colombiana De Medicina Interna - Acmi",2017
0000327778,"Por su invaluable ponencia y colaboración con el evento ""I enfoque clínico y molecular del VIH/Sida"",Federación Médica Colombiana",2016
0000489654,"mencion honorifica como fundadora del programa de fisioterapia,universidd del cauca",2003
0001516094,SUBACAMPEON SURAMERICANO DE BALONCESTO PROFESIONAL FEMENINO,2014
0001516094,"MEJOR DEPORTISTA DOCENTE UNIVERSIDAD DEL CAUCA,UNIVERSIDAD DEL CAUCA",2016
0001516094,"Reconocimiento a trayectoria investigativa, calidad de producción y excelencia científica,UNIVERSIDAD DEL CAUCA",2019
0001516094,"Reconocimiento de grado de honor Juan Ruíz Mora por excelencia academica ,Escuela Colombiana De Rehabilitación - E.C.R",2022
0000012692,"Vocación y servicio como primer egresado del Programa de Fisioterapia,UNIVERSIDAD DEL CAUCA",2019
0000012692,"Docencia,UNIVERSIDAD DEL CAUCA",2019
0000012692,"Organización de evento de egresados del Programa de Fisioterapia de la universidad del Cauca,UNIVERSIDAD DEL CAUCA",2020
0000012692,"Docente mejor evaluada de asignaturas teórico-prácticas 2P-2019,UNIVERSIDAD DEL CAUCA",2020
0000012692,"Compromiso en la formación académica de los estudiantes del Programa de Fisioterapia,UNIVERSIDAD DEL CAUCA",2021
0000012692,"Moción de felicitación por la realización del IV encuentro de egresados del Programa de Fisioterapia,UNIVERSIDAD DEL CAUCA",2021
0000012692,"Moción de felicitación por la realización del V encuentro de egresados del Programa de Fisioterapia,UNIVERSIDAD DEL CAUCA",2023
0000504874,"Compromiso, colaboración y sentido de pertenencia en el hospital universitario san josé,Hospital Universitario San José De Popayán",2016
0000504874,"A la excelencia, servidor publico inscrito en carrera administrativa ,HOSPITAL UNIVERSITARIO SAN JOSE POPAYAN",2021
0000011561,"EXCELENTE DESEMPEÑO EN EL EJERCICIO DOCENTE RECONOCIDO POR LA POBLACIÓN ESTUDIANTIL,Fundación Universitaria Maria Cano",2014
0000011561,"EXCELENTE DESEMPEÑO EN EL EJERCICIO DOCENTE RECONOCIDO POR LA POBLACIÓN ESTUDIANTIL,Fundación Universitaria Maria Cano",2015
0000011561,"EXCELENTE DESEMPEÑO EN EL EJERCICIO DOCENTE RECONOCIDO POR LA POBLACIÓN ESTUDIANTIL,Fundación Universitaria Maria Cano",2014
0000011561,"EXCELENTE DESEMPEÑO EN EL EJERCICIO DOCENTE RECONOCIDO POR LA POBLACIÓN ESTUDIANTIL,Fundación Universitaria Maria Cano",2013
0000011561,"Compromiso y Liderazgo con la Interacción Social,UNIVERSIDAD DEL CAUCA",2020
0000011561,"Esfuerzo, dedicación y compromiso al servicio de la profesión,UNIVERSIDAD DEL CAUCA",2019
0000158037,"PREMIO AL MEJOR TEMA LIBRE PRESENTADO EN LA JORNADA DE FISIOTERAPIA - 36° Congresso de Cardiologia SOCERJ 2019,Sociedade de Cardiologia do Estado do Rio de Janeiro",2019
0000158037,"Otorgación de beca  por la Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES), Brasil para realización de doctorado,CAPES - Coordenação de aperfeiçoamento de pessoal de nivel superior",2016
0000158037,"Otorgación de beca  por la Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES), Brasil para realización de doctorado,CAPES - Coordenação de aperfeiçoamento de pessoal de nivel superior",2013
0000158037,"1o lugar na forma Oral na XIX Jornada de Fisioterapia em Cardiologia, realizada no dia 10/05/19, durante o 36° CONGRESSO SOCERJ, no Centro de Convenções SulAmérica, no Rio de Janeiro, RJ.,Sociedade de Cardiologia do Estado do Rio de Janeiro",2019
0001337872,"Aprobada con Mención,UNIVERSIDAD AUTONOMA DE MANIZALES",2012
0001056271,"PREMIO CENTRO DE INVESTIGACIONES A LA CALIDAD INVESTIGATIVA MODALIDAD INVESTIGACIÓN PROFESORAL. PRIMER PUESTO,UNIVERSIDAD MARIANA",2014
0000796158,"Reconocimiento a la labor docente,UNIVERSIDAD SAN BUENAVENTURA CARTAGENA",2015
0001464184,"Egresado destacado del Programa de Fisioterapia,UNIVERSIDAD DEL CAUCA",2019
0001464184,"Orgullo Unicaucano,UNIVERSIDAD DEL CAUCA",2020
0000480592,"Reconocimiento grupal a la calidad académica: Departamento de Fisioterapia,UNIVERSIDAD DEL CAUCA",2015
0000480592,"PRIMER PUESTO POR SER TRABAJO DE PROYECCIÓN A LA COMUNIDAD, EN SEGUNDA JORNADA DE SOCIALIZACIÓN DE RESULTADOS DE INVESTIGACIÓN ¿CONOZCAMOS Y APLIQUEMOS LA INVESTIGACIÓN QUE HACEMOS¿,UNIVERSIDAD DEL CAUCA",2014
0000480592,"Reconocimiento en los Premios a los Mejores en Educación 2013 por obtención de Acreditación de alta calidad, otorgado por el Ministerio de Educación Superior ,UNIVERSIDAD DEL CAUCA",2013
0000480592,"MENCIÓN DE HONOR A INFORME FINAL DE TRABAJO DE GRADO TITULADO: PROCESOS DE CONTACTO EN ESTUDIANTES DE FISIOTERAPIA DE LA UNIVERSIDAD DEL CAUCA DE LA MAESTRÍA EN EDUCACIÓN,UNIVERSIDAD DEL CAUCA",2015
0000480592,"Evaluación favorable de texto, Libro: Hacia una Pedagogía del Contacto, como resultado de participación en Convocatoria para la publicación de libros de impacto regional y nacional, 2015 - 2016, del Sello Editorial de la Universidad del Cauca. ,UNIVERSIDAD DEL CAUCA",2016
0000480592,"Moción de Agradecimiento y reconocimiento por haber dirigido el Programa de Fisioterapia durante los últimos cinco (5) años, llevando al posicionamiento del Progama en el medio, año 2016.,UNIVERSIDAD DEL CAUCA",2016
0000480592,"Felicitación de la Fundación Hogar para Ancianos San Vicente de Paul de Popayán, a profesores, estudiantes, personal de apoyo y directivos que con su trabajo, compromiso y dedicación, llevaron a la Universidad del Cauca al prestigioso merecimiento.,UNIVERSIDAD DEL CAUCA",2013
0000480592,"Moción de Felicitación del Consejo de Facultad, por las actividades realizadas por la Unidad de Educación en Salud de la Facultad Ciencias de la Salud. ,UNIVERSIDAD DEL CAUCA",2016
0000480592,"La Vicerrectoría de Investigaciones de la Universidad del Cauca, en consideración a la trayectoría investigativa, calidad de la producción y excelencia científica, otorga reconocimiento al Grupo de Investigación Movimiento Corporal Humano y Calidad de Vid,UNIVERSIDAD DEL CAUCA",2018
0000480592,"En calidad de estudiante de pregrado del Programa de Fisioterapia:  Asignación Matrícula de Honor estudiante.,UNIVERSIDAD AUTONOMA DE MANIZALES",2000
0000480592,"Moción de Felicitación del Consejo de Facultad de Ciencias de la Salud de la Universidad del Cauca, por el excelente trabajo realizado durante el Año Sabático, titulado: Hacia una Pedagogía del Contacto en Fisioterapia.,UNIVERSIDAD DEL CAUCA",2017
0000480592,"Moción de Felicitación del Consejo de Facultad de Ciencias de la Salud de la Universidad del Cauca como nueva representante de los profesores ante el Consejo Académico de la Universidad del Cauca.,UNIVERSIDAD DEL CAUCA",2018
0000480592,"Reconocimiento por lanzamiento del libro ""Hacia una pedagogía del contacto en Fisioterapia"" y excelente desempeño como profesora del Departamento de Fisioterapia.,UNIVERSIDAD DEL CAUCA",2018
0000480592,"Exaltación por producción académica como docente de la Facultad de Ciencias de la Salud,UNIVERSIDAD DEL CAUCA",2018
0000480592,"Reconocimiento al Mérito a la Innovación Educativa por presentación de la contribución: ""Aportes del contacto relacional a la formación profesional en Fisioterapia"" en el Seminario Internacional Innovaciones Educativas y MOOC SINNEM,UNIVERSIDAD DEL CAUCA",2018
0000480592,"Reconocimiento por su excelencia docente y trayectoria en el Programa de Fisioterapia de la Universidad del Cauca. Evento: Tarde de los Mejores Programa de Fisioterapia.,UNIVERSIDAD DEL CAUCA",2020
0000480592,"Reconocimiento por la  participación en el programa de  movilidad administrativa  nacional entre programas de  Fisioterapia. ,Universidad Mariana - Unimar",2021
0000480592,"Reconocimiento por obtener la  mejor evaluación docente de las  prácticas formativas, en el  periodo académico 2022-1,UNIVERSIDAD DEL CAUCA",2022
0000480592,"Reconocimiento por su  compromiso, entrega y ardua  labor como Coordinadora de  investigaciones del programa  de Fisioterapia de la  Universidad del Cauca. ,UNIVERSIDAD DEL CAUCA",2022
0001357557,"Medalla del Bicentenario,Departamento del Cauca",2010
0001357557,"Deportista del año,INDEPORTES CAUCA",2003
0001357557,"Deportista del año,Asociacion de cronistas y redactores deportivos",2003
0001357557,"Premio a la promoción de hábitos y estilos de vida saludable. Primer Lugar Categoría Medios de Comunicación,Fundación Colombiana del Coraz+on",2014
0001357557,"Mención de Honor Premios al Periodismo Caucan,UNIVERSIDAD DEL CAUCA",2014
0000771988,"DEDICACIÓN, ESFUERZO Y ENTREGA EN EL EJERCICIO DOCENTE EN LA PRÁCTICA EDUCATIVA,Fundación Universitaria Maria Cano",2006
0000456594,"Profesor distinguido,UNIVERSIDAD DEL CAUCA",2000
0000456594,"Matricula de Honor,  Trabajo final del Master en el tratamiento del dolor en la práctica clínica,Universidad De Salamanca",2018
0000456594,"Trayectoria investigativa, calidad de producción y excelencia científica y por su clasificación como investigador junior ,UNIVERSIDAD DEL CAUCA",2019
0000456594,"MOCIÓN DE FELICITACIÓN Y AGRADECIMIENTO,UNIVERSIDAD DEL CAUCA",2020
0000456594,"Reconocimiento como investigadora Junior en la tarde de los mejores del programa de fisioterapia,UNIVERSIDAD DEL CAUCA",2020
0000456594,"Tarde de los mejores: Docente Mejor evaluada de asignaturas teóricas en el programa de fisioterapia, periodo acaémico 2019-II,UNIVERSIDAD DEL CAUCA",2020
0000456594,"MOCIÓN DE FELICITACIÓN por la clasificación en el AD Scientific Index 2021,UNIVERSIDAD DEL CAUCA",2021
0000456594,"Certificado de Reconocimiento, del grupo eprafi, como subgrupo de la WCPT-IPPTA,UNIVERSIDAD DEL CAUCA",2021
0000501484,"Reconocimiento por la labor investigativa,Fundación Universitaria Maria Cano",2004
0000501484,"Reconocimiento por la labor investigativa,Fundación Universitaria Maria Cano",2007
0000501484,"Excelente calidad académica, científica, administrativa de la educación y por l participación en el programa de movilidad administrativa nacional,Universidad Mariana - Unimar",2021
0000100022,"por su esfuerzo, dedicación y compromiso al servicio de esta noble profesión. Agradecen por la contribución, entrega, responsabilidad y amor con la que trabaja diariamente para formar y educar nuevos profesionales al servicio de la sociedad.,UNIVERSIDAD DEL CAUCA",2019
0000348066,"Medalla de Excelencia,BACHILLERATO FEMENINO 'SAN AGUTIN'",1996
0000348066,"Becario Jóven Investigador,Ministerio de Ciencia, Tecnología e Innovación",2004
